Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,COGS unit,Quantity,Tax 5%,Total,Date,Time,Payment,Rating
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,70.32,59.77 $,2,7.032,147.672,3/24/2019,14:22,Ewallet,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,83.08,78.1 $,1,4.154,87.234,1/23/2019,17:16,Ewallet,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,,59.79 $,1,3.2495,68.2395,1/26/2019,10:06,Credit card,4.5
373-09-4567,C,Naypyitaw,,Male,Food and beverages,77.56,69.8 $,10,38.78,814.38,3/14/2019,20:35,Ewallet,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,54.51,51.24 $,6,16.353,343.413,3/17/2019,13:54,Ewallet,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,,48.26 $,7,18.1615,381.3915,1/8/2019,20:08,Cash,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.75,30.48 $,4,6.35,133.35,2/8/2019,15:26,Cash,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,53.65,47.75 $,7,18.7775,394.3275,2/10/2019,12:56,Ewallet,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,49.79,41.82 $,4,9.958,209.118,3/28/2019,19:16,Credit card,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.61,27.24 $,1,1.5305,32.1405,1/23/2019,12:20,Ewallet,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,57.89,52.1 $,2,5.789,121.569,1/17/2019,10:37,Ewallet,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,28.96,26.06 $,1,1.448,30.408,2/7/2019,10:18,Credit card,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,98.97,84.12 $,9,44.5365,935.2665,3/9/2019,11:23,Cash,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,93.22,82.03 $,3,13.983,293.643,1/24/2019,11:45,Cash,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,80.93,76.07 $,1,4.0465,84.9765,1/19/2019,16:08,Credit card,9.0
443-59-0061,A,Yangon,Member,Male,Food and beverages,67.45,61.38 $,10,33.725,708.225,2/3/2019,11:25,Ewallet,4.2
509-29-3912,A,Yangon,,Female,Sports and travel,38.72,35.24 $,9,17.424,365.904,3/20/2019,12:24,Ewallet,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,72.6,61.71 $,6,21.78,457.38,1/13/2019,19:51,Cash,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,,81.76 $,5,21.9775,461.5275,3/14/2019,18:10,Ewallet,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,98.53,82.77 $,6,29.559,620.739,1/23/2019,11:22,Credit card,4.0
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,43.46,38.68 $,6,13.038,273.798,2/7/2019,17:55,Ewallet,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,71.68,65.95 $,3,10.752,225.792,3/28/2019,15:30,Credit card,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,,87.03 $,1,4.5805,96.1905,3/20/2019,19:44,Cash,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,94.59,89.86 $,7,33.1065,695.2365,1/17/2019,15:27,,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,83.25,72.43 $,10,41.625,874.125,1/12/2019,11:25,Credit card,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,91.35,81.3 $,1,4.5675,95.9175,2/16/2019,15:42,Cash,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,78.88,68.63 $,2,7.888,165.648,1/26/2019,16:04,Cash,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,,57.83 $,2,6.087,127.827,3/9/2019,12:37,Ewallet,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,82.58,77.63 $,10,41.29,867.09,3/14/2019,14:41,Cash,5.0
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,53.3,49.04 $,3,7.995,167.895,1/25/2019,14:19,Ewallet,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,12.09,10.52 $,1,0.6045,12.6945,1/26/2019,18:19,Credit card,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,64.19,59.7 $,10,32.095,673.995,1/19/2019,14:08,Credit card,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,78.31,74.39 $,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.77,70.37 $,2,8.377,175.917,1/15/2019,10:54,Credit card,7.0
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,99.7,91.72 $,3,14.955,314.055,3/18/2019,11:29,Ewallet,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,79.91,71.92 $,3,11.9865,251.7165,3/20/2019,19:28,Credit card,5.0
188-55-0967,B,Mandalay,,Male,Health and beauty,,55.83 $,10,33.235,697.935,1/15/2019,15:01,Credit card,5.0
610-46-4100,A,Yangon,Normal,Male,Health and beauty,,26.34 $,7,10.1325,212.7825,3/3/2019,20:31,Credit card,6.0
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,46.2,43.43 $,1,2.31,48.51,3/19/2019,12:16,Cash,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,17.63,15.51 $,5,4.4075,92.5575,3/8/2019,15:27,Cash,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,52.42,46.65 $,3,7.863,165.123,2/27/2019,17:36,Ewallet,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,98.79,91.87 $,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,88.55,84.12 $,8,35.42,743.82,3/19/2019,15:29,Ewallet,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,55.67,52.89 $,2,5.567,116.907,3/27/2019,15:08,Ewallet,6.0
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,72.52,69.62 $,8,29.008,609.168,3/30/2019,19:26,Credit card,4.0
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,,11.45 $,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,19.36,17.81 $,9,8.712,182.952,1/18/2019,18:43,Ewallet,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,70.21,63.89 $,6,21.063,442.323,3/30/2019,14:58,Cash,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,33.63,31.61 $,1,1.6815,35.3115,3/20/2019,19:55,Cash,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,15.49,14.72 $,2,1.549,32.529,1/16/2019,15:10,Cash,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.74,23.75 $,10,12.37,259.77,2/24/2019,16:44,,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,75.66,65.82 $,5,18.915,397.215,1/15/2019,18:22,Ewallet,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,55.81,50.23 $,6,16.743,351.603,1/22/2019,11:52,Cash,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,,65.5 $,10,36.39,764.19,2/3/2019,17:24,Cash,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,37.32,33.59 $,9,16.794,352.674,3/6/2019,15:31,Ewallet,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,60.18,57.17 $,4,12.036,252.756,2/16/2019,18:04,Credit card,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,15.69,14.12 $,3,2.3535,49.4235,3/14/2019,14:13,Credit card,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,99.69,91.71 $,1,4.9845,104.6745,2/27/2019,10:23,Credit card,8.0
562-12-5430,A,Yangon,,Female,Fashion accessories,88.15,77.57 $,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,27.93,25.42 $,5,6.9825,146.6325,1/29/2019,15:48,Cash,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,55.45,52.12 $,1,2.7725,58.2225,2/26/2019,17:46,Credit card,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,,37.81 $,3,6.4455,135.3555,2/3/2019,11:46,Cash,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,17.14,16.28 $,7,5.999,125.979,1/16/2019,12:07,Credit card,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,,52.88 $,6,17.625,370.125,3/24/2019,18:14,Credit card,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,87.1,73.16 $,10,43.55,914.55,2/12/2019,14:45,Credit card,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,98.8,86.94 $,2,9.88,207.48,2/21/2019,11:39,Cash,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,48.63,40.85 $,4,9.726,204.246,2/4/2019,15:44,Ewallet,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,57.74,48.5 $,3,8.661,181.881,2/20/2019,13:06,Ewallet,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,17.97,16.71 $,4,3.594,75.474,2/23/2019,20:43,Ewallet,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,47.71,44.37 $,6,14.313,300.573,2/16/2019,14:19,Ewallet,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,40.62,37.37 $,2,4.062,85.302,1/17/2019,10:01,Credit card,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,56.04,52.12 $,10,28.02,588.42,1/14/2019,19:30,Ewallet,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,93.4,78.46 $,2,9.34,196.14,3/30/2019,16:34,Cash,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,73.41,68.27 $,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,4.0
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.64,30.61 $,8,13.456,282.576,2/15/2019,17:10,Credit card,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,45.48,38.66 $,10,22.74,477.54,3/1/2019,10:22,Credit card,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,83.77,80.42 $,2,8.377,175.917,2/24/2019,19:57,Cash,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,64.08,58.95 $,7,22.428,470.988,2/19/2019,19:29,Credit card,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,73.47,68.33 $,4,14.694,308.574,2/23/2019,18:30,Cash,6.0
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,,54.82 $,10,29.475,618.975,2/7/2019,14:27,Ewallet,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,,45.1 $,6,14.55,305.55,1/11/2019,13:57,Ewallet,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,39.48,37.9 $,1,1.974,41.454,2/12/2019,19:43,Cash,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,34.81,33.42 $,1,1.7405,36.5505,1/14/2019,10:11,Credit card,7.0
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,49.32,44.39 $,6,14.796,310.716,1/9/2019,13:46,Ewallet,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,21.48,19.98 $,2,2.148,45.108,2/27/2019,12:22,Ewallet,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,23.08,22.16 $,6,6.924,145.404,1/24/2019,19:20,Ewallet,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.1,45.17 $,2,4.91,103.11,1/8/2019,12:58,Credit card,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,64.83,55.75 $,2,6.483,136.143,1/8/2019,11:59,Credit card,8.0
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,,58.48 $,10,31.78,667.38,1/16/2019,17:59,Cash,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,72.88,66.32 $,2,7.288,153.048,3/13/2019,12:51,Cash,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,67.1,61.73 $,3,10.065,211.365,2/15/2019,10:36,Cash,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,70.19,66.68 $,9,31.5855,663.2955,1/25/2019,13:38,Cash,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,55.04,49.54 $,7,19.264,404.544,3/12/2019,19:39,Ewallet,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,,46.2 $,10,24.315,510.615,3/4/2019,12:44,Cash,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,73.38,67.51 $,7,25.683,539.343,2/10/2019,13:56,Cash,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,52.6,45.24 $,9,23.67,497.07,1/16/2019,14:42,Cash,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,87.37,83.88 $,5,21.8425,458.6925,1/29/2019,19:45,Cash,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,27.04,22.98 $,4,5.408,113.568,1/1/2019,20:26,Ewallet,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,62.19,54.73 $,4,12.438,261.198,1/6/2019,19:46,Ewallet,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,69.58,65.41 $,9,31.311,657.531,2/19/2019,19:38,Credit card,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.5,82.88 $,10,48.75,1023.75,1/12/2019,16:18,Ewallet,8.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.41,55.58 $,8,24.164,507.444,2/7/2019,12:23,Ewallet,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,32.32,29.09 $,3,4.848,101.808,3/27/2019,19:11,Credit card,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.77,17.6 $,10,9.885,207.585,2/27/2019,18:57,Credit card,5.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,80.47,76.45 $,9,36.2115,760.4415,1/6/2019,11:18,Cash,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,88.39,84.85 $,9,39.7755,835.2855,3/2/2019,12:40,Cash,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,71.77,63.16 $,7,25.1195,527.5095,3/29/2019,14:06,Cash,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,43.0,36.55 $,4,8.6,180.6,1/31/2019,20:48,Ewallet,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,68.98,60.01 $,1,3.449,72.429,1/21/2019,20:13,Cash,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,15.62,14.06 $,8,6.248,131.208,1/20/2019,20:37,Ewallet,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,25.7,22.62 $,3,3.855,80.955,1/17/2019,17:59,Ewallet,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,80.62,70.14 $,6,24.186,507.906,2/28/2019,20:18,Cash,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,75.53,70.24 $,4,15.106,317.226,3/19/2019,15:52,Ewallet,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.63,68.31 $,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,,13.3 $,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,6.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,,91.79 $,8,39.48,829.08,1/31/2019,10:36,Ewallet,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,35.68,33.18 $,5,8.92,187.32,2/6/2019,18:33,Credit card,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,,60.03 $,7,25.011,525.231,3/28/2019,16:06,Ewallet,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,11.94,11.34 $,3,1.791,37.611,1/19/2019,12:47,Credit card,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,45.38,43.56 $,3,6.807,142.947,2/17/2019,13:34,Credit card,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,17.48,14.86 $,6,5.244,110.124,1/18/2019,15:04,Credit card,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,25.56,23.0 $,7,8.946,187.866,2/2/2019,20:42,Cash,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,90.63,87.0 $,9,40.7835,856.4535,1/18/2019,15:28,Cash,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,44.12,40.59 $,3,6.618,138.978,3/18/2019,13:45,Credit card,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,36.77,31.62 $,7,12.8695,270.2595,1/11/2019,20:10,Cash,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.34,21.24 $,4,4.668,98.028,2/4/2019,18:53,Ewallet,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,28.5,23.94 $,8,11.4,239.4,2/6/2019,14:24,Cash,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,55.57,49.46 $,3,8.3355,175.0455,1/8/2019,11:42,Credit card,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,69.74,66.25 $,10,34.87,732.27,3/5/2019,17:49,Credit card,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,97.26,93.37 $,4,19.452,408.492,3/16/2019,15:33,Ewallet,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,52.18,45.92 $,7,18.263,383.523,3/9/2019,10:54,Cash,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,22.32,19.64 $,4,4.464,93.744,3/1/2019,16:23,Credit card,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,56.0,50.4 $,3,8.4,176.4,2/28/2019,19:33,Ewallet,4.8
756-49-0168,A,Yangon,,Male,Fashion accessories,19.7,17.14 $,1,0.985,20.685,2/8/2019,11:39,Ewallet,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,75.88,63.74 $,7,26.558,557.718,1/24/2019,10:38,Ewallet,8.9
238-45-6950,B,Mandalay,Member,Male,Food and beverages,53.72,46.2 $,1,2.686,56.406,3/1/2019,20:03,Ewallet,6.4
607-65-2441,C,Naypyitaw,Member,Male,Health and beauty,81.95,76.21 $,10,40.975,860.475,3/10/2019,12:39,Credit card,6.0
386-27-7606,C,Naypyitaw,Member,Female,Home and lifestyle,81.2,74.7 $,7,28.42,596.82,3/23/2019,15:59,Credit card,8.1
137-63-5492,C,Naypyitaw,Normal,Male,Electronic accessories,,50.53 $,10,29.38,616.98,1/29/2019,14:26,Ewallet,9.0
197-77-7132,B,Mandalay,Member,Male,Electronic accessories,91.56,84.24 $,8,36.624,769.104,1/12/2019,18:22,Ewallet,6.0
805-86-0265,A,Yangon,Normal,Male,Home and lifestyle,93.96,83.62 $,9,42.282,887.922,3/20/2019,11:32,Cash,9.8
733-29-1227,C,Naypyitaw,Normal,Male,Home and lifestyle,,51.16 $,7,19.4635,408.7335,3/23/2019,12:41,Cash,8.5
451-73-2711,C,Naypyitaw,Normal,Male,Food and beverages,,75.5 $,1,4.2415,89.0715,1/14/2019,15:20,Ewallet,8.8
373-14-0504,A,Yangon,Member,Female,Sports and travel,71.63,65.18 $,2,7.163,150.423,2/12/2019,14:33,Ewallet,8.8
546-80-2899,A,Yangon,Member,Male,Home and lifestyle,37.69,35.05 $,2,3.769,79.149,2/20/2019,15:29,Ewallet,9.5
345-68-9016,C,Naypyitaw,Member,Female,Sports and travel,31.67,26.6 $,8,12.668,266.028,1/2/2019,16:19,Credit card,5.6
390-17-5806,C,Naypyitaw,Member,Female,Food and beverages,38.42,35.35 $,1,1.921,40.341,2/2/2019,16:33,Cash,8.6
457-13-1708,B,Mandalay,Member,Male,Fashion accessories,65.23,61.97 $,10,32.615,684.915,1/8/2019,19:07,Credit card,5.2
664-14-2882,C,Naypyitaw,Member,Female,Home and lifestyle,10.53,8.85 $,5,2.6325,55.2825,1/30/2019,14:43,Credit card,5.8
487-79-6868,B,Mandalay,Member,Female,Home and lifestyle,12.29,11.18 $,9,5.5305,116.1405,3/26/2019,19:28,Credit card,8.0
314-23-4520,C,Naypyitaw,Member,Male,Health and beauty,81.23,75.54 $,7,28.4305,597.0405,1/15/2019,20:44,Cash,9.0
210-30-7976,B,Mandalay,Member,Female,Fashion accessories,22.32,21.2 $,4,4.464,93.744,3/14/2019,11:16,Ewallet,4.1
585-86-8361,A,Yangon,Normal,Female,Food and beverages,27.28,23.46 $,5,6.82,143.22,2/3/2019,10:31,Credit card,8.6
807-14-7833,A,Yangon,Member,Female,Electronic accessories,17.42,16.55 $,10,8.71,182.91,2/22/2019,12:30,Ewallet,7.0
775-72-1988,B,Mandalay,Normal,Male,Home and lifestyle,,62.29 $,5,18.32,384.72,1/24/2019,15:05,Ewallet,8.4
288-38-3758,C,Naypyitaw,Member,Female,Fashion accessories,84.87,77.23 $,3,12.7305,267.3405,1/25/2019,18:30,Ewallet,7.4
652-43-6591,A,Yangon,Normal,Female,Fashion accessories,97.29,89.51 $,8,38.916,817.236,3/9/2019,13:18,Credit card,6.2
785-96-0615,B,Mandalay,Member,Female,Electronic accessories,35.74,33.6 $,8,14.296,300.216,2/17/2019,15:28,Ewallet,4.9
406-46-7107,A,Yangon,Normal,Female,Home and lifestyle,96.52,88.8 $,6,28.956,608.076,1/11/2019,11:52,Cash,4.5
250-17-5703,A,Yangon,Member,Male,Food and beverages,18.85,17.53 $,10,9.425,197.925,2/27/2019,18:24,Ewallet,5.6
156-95-3964,A,Yangon,Normal,Female,Food and beverages,55.39,52.07 $,4,11.078,232.638,3/25/2019,15:19,Ewallet,8.0
842-40-8179,B,Mandalay,Member,Female,Food and beverages,77.2,68.71 $,10,38.6,810.6,2/11/2019,10:38,Credit card,5.6
525-09-8450,B,Mandalay,Normal,Male,Electronic accessories,,67.8 $,10,36.065,757.365,1/31/2019,15:12,Credit card,4.2
410-67-1709,A,Yangon,Member,Female,Fashion accessories,63.88,58.13 $,8,25.552,536.592,1/20/2019,17:48,Ewallet,9.9
587-73-4862,A,Yangon,Member,Female,Health and beauty,10.69,9.94 $,5,2.6725,56.1225,3/26/2019,11:07,Ewallet,7.6
787-87-2010,A,Yangon,Member,Male,Health and beauty,,52.72 $,4,11.1,233.1,1/20/2019,15:48,Credit card,6.6
593-14-4239,B,Mandalay,Normal,Female,Home and lifestyle,95.46,82.1 $,8,38.184,801.864,3/5/2019,19:40,Ewallet,4.7
801-88-0346,C,Naypyitaw,Normal,Female,Fashion accessories,76.06,67.69 $,3,11.409,239.589,1/5/2019,20:30,Credit card,9.8
388-76-2555,B,Mandalay,Normal,Male,Sports and travel,13.69,13.14 $,6,4.107,86.247,2/13/2019,13:59,Cash,6.3
711-31-1234,B,Mandalay,Normal,Female,Electronic accessories,95.64,81.29 $,4,19.128,401.688,3/16/2019,18:51,Cash,7.9
886-54-6089,A,Yangon,Normal,Female,Home and lifestyle,11.43,9.83 $,6,3.429,72.009,1/15/2019,17:24,Cash,7.7
707-32-7409,B,Mandalay,Member,Female,Sports and travel,95.54,85.99 $,4,19.108,401.268,2/26/2019,11:58,Ewallet,4.5
759-98-4285,C,Naypyitaw,Member,Female,Health and beauty,85.87,75.57 $,7,30.0545,631.1445,2/27/2019,19:01,Credit card,8.0
201-63-8275,C,Naypyitaw,Member,Female,Sports and travel,67.99,61.19 $,7,23.7965,499.7265,2/17/2019,16:50,Ewallet,5.7
471-06-8611,C,Naypyitaw,Normal,Female,Food and beverages,52.42,45.61 $,1,2.621,55.041,2/6/2019,10:22,Credit card,6.3
200-16-5952,C,Naypyitaw,Member,Male,Food and beverages,65.65,57.12 $,2,6.565,137.865,1/17/2019,16:46,Cash,6.0
120-54-2248,B,Mandalay,Normal,Female,Food and beverages,28.86,26.55 $,5,7.215,151.515,1/22/2019,18:08,Credit card,8.0
102-77-2261,C,Naypyitaw,Member,Male,Health and beauty,65.31,60.74 $,7,22.8585,480.0285,3/5/2019,18:02,Credit card,4.2
875-31-8302,B,Mandalay,Normal,Male,Sports and travel,93.38,78.44 $,1,4.669,98.049,1/3/2019,13:07,Cash,9.6
102-06-2002,C,Naypyitaw,Member,Male,Sports and travel,25.25,24.24 $,5,6.3125,132.5625,3/20/2019,17:52,Cash,6.1
457-94-0464,B,Mandalay,Member,Male,Electronic accessories,87.87,76.45 $,9,39.5415,830.3715,1/31/2019,20:32,Ewallet,5.6
629-42-4133,C,Naypyitaw,Normal,Male,Health and beauty,21.8,19.62 $,8,8.72,183.12,2/19/2019,19:24,Cash,8.3
534-53-3526,A,Yangon,Normal,Female,Sports and travel,94.76,90.97 $,4,18.952,397.992,2/11/2019,16:06,Ewallet,7.8
307-04-2070,A,Yangon,Member,Female,Fashion accessories,30.62,26.03 $,1,1.531,32.151,2/5/2019,14:14,Credit card,4.1
468-99-7231,C,Naypyitaw,Normal,Female,Home and lifestyle,44.01,36.97 $,8,17.604,369.684,3/3/2019,17:36,Cash,8.8
516-77-6464,C,Naypyitaw,Member,Female,Health and beauty,10.16,9.14 $,5,2.54,53.34,2/24/2019,13:08,Ewallet,4.1
404-91-5964,A,Yangon,Normal,Male,Electronic accessories,74.58,69.36 $,7,26.103,548.163,2/4/2019,16:09,Credit card,9.0
886-77-9084,C,Naypyitaw,Normal,Male,Electronic accessories,71.89,60.39 $,8,28.756,603.876,2/19/2019,11:33,Ewallet,5.5
790-38-4466,C,Naypyitaw,Normal,Female,Health and beauty,,10.22 $,5,2.7475,57.6975,1/23/2019,10:18,Credit card,9.3
704-10-4056,C,Naypyitaw,Member,Male,Health and beauty,60.47,58.05 $,3,9.0705,190.4805,1/14/2019,10:55,Credit card,5.6
497-37-6538,A,Yangon,Normal,Male,Sports and travel,58.91,55.38 $,7,20.6185,432.9885,1/17/2019,15:15,Ewallet,9.7
651-96-5970,A,Yangon,Normal,Male,Fashion accessories,46.41,41.3 $,1,2.3205,48.7305,3/3/2019,20:06,Credit card,4.0
400-80-4065,C,Naypyitaw,Member,Male,Health and beauty,68.55,63.75 $,4,13.71,287.91,2/15/2019,20:21,Credit card,9.2
744-16-7898,B,Mandalay,Normal,Female,Home and lifestyle,97.37,93.48 $,10,48.685,1022.385,1/15/2019,13:48,Credit card,4.9
263-12-5321,A,Yangon,Member,Male,Electronic accessories,92.6,77.78 $,7,32.41,680.61,2/27/2019,12:52,Credit card,9.3
702-72-0487,A,Yangon,Normal,Female,Electronic accessories,46.61,43.81 $,2,4.661,97.881,2/26/2019,12:28,Credit card,6.6
605-83-1050,B,Mandalay,Normal,Male,Fashion accessories,27.18,25.55 $,2,2.718,57.078,3/15/2019,16:26,Ewallet,4.3
443-60-9639,C,Naypyitaw,Member,Female,Home and lifestyle,60.87,56.61 $,1,3.0435,63.9135,1/24/2019,13:24,Cash,5.5
864-24-7918,A,Yangon,Member,Female,Sports and travel,24.49,21.55 $,10,12.245,257.145,2/22/2019,15:15,Cash,8.1
359-94-5395,B,Mandalay,Normal,Male,Health and beauty,92.78,81.65 $,1,4.639,97.419,3/15/2019,10:50,Credit card,9.8
